Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
127	151	0	1.10011927	0.479106924	0.480896712	0.479023818	0.485017337	0.00599351891	0.0274428201	0	100	0	0	3
128	152	0	1.10878162	0.479229801	0.480796927	0.479023818	0.484606988	0.00558317002	0.0274428201	0	100	0	0	3
129	153	0	1.11744398	0.478911997	0.480698737	0.478911997	0.484558642	0.00564664494	0.0274428201	0	100	0	0	3
130	155	0	1.12610634	0.478912563	0.480601391	0.478911997	0.483517207	0.00460521042	0.0274428201	0	100	0	0	3
131	156	0	1.13476869	0.479230593	0.480527484	0.478911997	0.483340501	0.00442850391	0.0274428201	0	100	0	0	3
132	157	0	1.14343105	0.478880675	0.480454354	0.478880675	0.483340501	0.0044598255	0.0274428201	0	100	0	0	3
133	158	0	1.15209341	0.478976478	0.480379112	0.478880675	0.482406112	0.00352543618	0.0274428201	0	100	0	0	3
134	159	0	1.16075576	0.479143722	0.480323746	0.478880675	0.482406112	0.00352543618	0.0274428201	0	100	0	0	3
135	160	0	1.16941812	0.478799624	0.480266521	0.478799624	0.482406112	0.00360648773	0.0274428201	0	100	0	0	3
136	161	0	1.17808048	0.478797364	0.480204301	0.478797364	0.482204982	0.00340761826	0.0274428201	0	100	0	0	3
137	162	0	1.18674283	0.479082265	0.480152981	0.478797364	0.482204982	0.00340761826	0.0274428201	0	100	0	0	3
138	163	0	1.19540519	0.478677676	0.480096303	0.478677676	0.482204982	0.00352730613	0.0274428201	0	100	0	0	3
139	164	0	1.20406755	0.478785141	0.480038778	0.478677676	0.482204982	0.00352730613	0.0274428201	0	100	0	0	3
140	166	0	1.2127299	0.478984654	0.479987811	0.478677676	0.482204982	0.00352730613	0.0274428201	0	100	0	0	3
141	167	0	1.22139226	0.478636806	0.479931491	0.478636806	0.482204982	0.00356817627	0.0274428201	0	100	0	0	3
142	168	0	1.23005461	0.478634536	0.479869932	0.478634536	0.481809565	0.00317502846	0.0274428201	0	100	0	0	3
143	169	0	1.23871697	0.479013868	0.479825257	0.478634536	0.481809565	0.00317502846	0.0274428201	0	100	0	0	3
144	170	0	1.24737933	0.478704994	0.479773099	0.478634536	0.481809565	0.00317502846	0.0274428201	0	100	0	0	3
145	171	0	1.25604168	0.478943908	0.479723691	0.478634536	0.481610001	0.00297546443	0.0274428201	0	100	0	0	3
146	172	0	1.26470404	0.478958425	0.479679986	0.478634536	0.481610001	0.00297546443	0.0274428201	0	100	0	0	3
147	173	0	1.2733664	0.478825287	0.479631974	0.478634536	0.481327139	0.00269260274	0.0274428201	0	100	0	0	3
148	174	0	1.28202875	0.478734231	0.479587854	0.478634536	0.481327139	0.00269260274	0.0274428201	0	100	0	0	3
149	175	0	1.29069111	0.478982795	0.479547434	0.478634536	0.481298389	0.00266385232	0.0274428201	0	100	0	0	3
150	177	0	1.29935347	0.47883647	0.479504987	0.478634536	0.48094427	0.00230973344	0.0274428201	0	100	0	0	3
151	178	0	1.30801582	0.478819277	0.479468349	0.478634536	0.480873394	0.00223885803	0.0274428201	0	100	0	0	3
152	179	0	1.31667818	0.478975402	0.479435625	0.478634536	0.480747452	0.00211291558	0.0274428201	0	100	0	0	3
153	180	0	1.32534054	0.478652606	0.479399507	0.478634536	0.480375894	0.00174135762	0.0274428201	0	100	0	0	3
154	181	0	1.33400289	0.478643785	0.479370067	0.478634536	0.480375894	0.00174135762	0.0274428201	0	100	0	0	3
155	182	0	1.34266525	0.478986694	0.479346115	0.478634536	0.480209353	0.00157481674	0.0274428201	0	100	0	0	3
156	183	0	1.3513276	0.478697553	0.479322037	0.478634536	0.480209353	0.00157481674	0.0274428201	0	100	0	0	3
157	184	0	1.35998996	0.478724755	0.479299845	0.478634536	0.480209353	0.00157481674	0.0274428201	0	100	0	0	3
158	185	0	1.36865232	0.478945878	0.479278061	0.478634536	0.480178296	0.00154376021	0.0274428201	0	100	0	0	3
