Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
154	345	0	1.13944287	101330.495	101327.628	101320.01	101330.789	10.7788266	25.8173649	0	0	0	0	3
155	347	0	1.14684185	101330.471	101327.782	101320.34	101330.789	10.4491842	25.8173649	0	0	0	0	3
156	349	0	1.15424083	101330.401	101327.93	101320.639	101330.789	10.1504312	25.8173649	0	0	0	0	3
157	351	0	1.16163981	101330.353	101328.072	101321.056	101330.789	9.73254586	25.8173649	0	0	0	0	3
158	353	0	1.16903879	101330.293	101328.208	101321.321	101330.789	9.46770846	25.8173649	0	0	0	0	3
159	355	0	1.17643777	101330.201	101328.339	101321.612	101330.789	9.17656923	25.8173649	0	0	0	0	3
160	357	0	1.18383675	101330.149	101328.464	101322.004	101330.789	8.78486375	25.8173649	0	0	0	0	3
161	359	0	1.19123573	101330.124	101328.584	101322.258	101330.789	8.53146519	25.8173649	0	0	0	0	3
162	361	0	1.19863471	101330.058	101328.698	101322.507	101330.789	8.28198969	25.8173649	0	0	0	0	3
163	363	0	1.20603369	101330.027	101328.809	101322.807	101330.789	7.98232725	25.8173649	0	0	0	0	3
164	364	0	1.21343267	101330.043	101328.915	101323.142	101330.789	7.64717142	25.8173649	0	0	0	0	3
165	366	0	1.22083165	101330.112	101329.018	101323.417	101330.789	7.37220808	25.8173649	0	0	0	0	3
166	368	0	1.22823063	101330.171	101329.117	101323.752	101330.789	7.03694468	25.8173649	0	0	0	0	3
167	370	0	1.23562961	101330.232	101329.213	101324.042	101330.789	6.74710967	25.8173649	0	0	0	0	3
168	372	0	1.24302859	101330.32	101329.305	101324.412	101330.789	6.3766536	25.8173649	0	0	0	0	3
169	374	0	1.25042757	101330.403	101329.393	101324.691	101330.789	6.09790696	25.8173649	0	0	0	0	3
170	376	0	1.25782655	101330.47	101329.478	101325.029	101330.789	5.76016759	25.8173649	0	0	0	0	3
171	378	0	1.26522553	101330.494	101329.558	101325.266	101330.789	5.52261897	25.8173649	0	0	0	0	3
172	380	0	1.27262451	101330.499	101329.635	101325.623	101330.789	5.16628205	25.8173649	0	0	0	0	3
173	382	0	1.28002348	101330.541	101329.708	101325.897	101330.789	4.89176486	25.8173649	0	0	0	0	3
174	384	0	1.28742246	101330.599	101329.777	101326.162	101330.789	4.62734551	25.8173649	0	0	0	0	3
175	386	0	1.29482144	101330.63	101329.842	101326.389	101330.789	4.40000047	25.8173649	0	0	0	0	3
176	388	0	1.30222042	101330.645	101329.905	101326.681	101330.789	4.10766428	25.8173649	0	0	0	0	3
177	391	0	1.3096194	101330.664	101329.964	101326.881	101330.789	3.90782766	25.8173649	0	0	0	0	3
178	393	0	1.31701838	101330.68	101330.02	101327.059	101330.789	3.72998101	25.8173649	0	0	0	0	3
179	395	0	1.32441736	101330.665	101330.073	101327.194	101330.789	3.59551723	25.8173649	0	0	0	0	3
180	397	0	1.33181634	101330.663	101330.124	101327.406	101330.789	3.38350836	25.8173649	0	0	0	0	3
181	399	0	1.33921532	101330.632	101330.171	101327.57	101330.789	3.21935551	25.8173649	0	0	0	0	3
182	401	0	1.3466143	101330.591	101330.215	101327.831	101330.789	2.95796972	25.8173649	0	0	0	0	3
183	403	0	1.35401328	101330.558	101330.256	101328.026	101330.789	2.76290862	25.8173649	0	0	0	0	3
184	405	0	1.36141226	101330.503	101330.292	101328.301	101330.789	2.48765541	25.8173649	0	0	0	0	3
185	407	0	1.36881124	101330.521	101330.325	101328.495	101330.789	2.29448235	25.8173649	0	0	0	0	3
186	409	0	1.37621022	101330.48	101330.354	101328.801	101330.789	1.98831653	25.8173649	0	0	0	0	3
187	411	0	1.3836092	101330.505	101330.379	101328.993	101330.789	1.79564457	25.8173649	0	0	0	0	3
188	413	0	1.39100818	101330.496	101330.401	101329.225	101330.789	1.5637997	25.8173649	0	0	0	0	3
189	415	0	1.39840716	101330.503	101330.42	101329.394	101330.789	1.39547613	25.8173649	0	0	0	0	3
190	417	0	1.40580614	101330.498	101330.436	101329.59	101330.789	1.1995109	25.8173649	0	0	0	0	3
